UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
701,M23501,L,298.6,308.1,1318,69.7,200,0,0,0,0,0,0
2558,L54098,L,302,311.5,1374,46.2,46,1,0,1,0,0,0
7336,M18983,L,300.4,308.7,1339,63.8,44,1,0,1,0,1,0
1141,L50250,L,298.1,309.2,1469,35.2,196,0,0,0,0,0,0
3016,L48952,L,299.1,308.4,1385,58.4,158,0,0,0,0,0,0
7879,L53719,L,300.6,310.7,1698,29.1,72,0,0,0,0,0,0
2436,L47780,L,297.4,307.4,1503,43.3,97,0,0,0,0,0,0
5674,H34710,L,302.3,311.7,1847,32,80,0,0,0,0,0,0
4056,M16614,L,298.5,311.3,1447,43.3,42,0,0,0,0,0,0
6805,M22344,L,301.1,310.2,1879,33.6,25,0,0,0,0,0,0
4264,L51297,L,298.7,309.1,1477,25,206,0,1,0,0,0,0
1930,M18104,L,302.3,309.8,1768,26.1,194,0,0,0,0,0,0
2276,M18176,M,302.1,309.3,1357,44.4,152,0,0,0,0,0,0
7207,M21066,M,300.8,312.7,1670,44.7,61,0,0,0,0,0,0
2850,M16537,L,302.4,308.2,1480,18.4,175,0,0,0,0,0,0
7931,L47304,L,299,309.3,1691,30.2,171,0,0,0,0,0,0
1867,L49553,L,298.5,309.5,1842,14.5,60,0,0,0,0,0,0
9035,L56848,L,298.6,307.9,1473,48.5,69,0,0,0,0,0,0
9166,L56874,L,298.6,308.5,1580,26.1,60,0,0,0,0,0,0
8620,L55332,L,300.5,311,1450,49.4,127,0,0,0,0,0,1
4316,M20475,L,303.6,312.5,1527,18.8,22,0,0,0,0,0,0
2829,L54651,L,301,310.8,1636,40.6,150,0,0,0,0,0,0
820,L51247,L,298.3,309.5,1907,16.6,57,0,0,0,0,0,0
721,L49241,H,297.7,308.8,1486,31.7,179,0,0,0,0,0,0
2251,L48344,L,298.4,310.7,1687,29.5,188,0,0,0,0,0,0
177,L48968,L,298.3,307.7,1682,35.1,21,0,0,0,0,0,0
4030,M18317,L,298.7,309.1,1564,38.5,113,0,0,0,0,0,0
1763,L49574,L,300.1,309.2,1427,56.2,30,0,0,0,0,0,0
3229,M19192,L,301.8,311.3,1681,16.8,172,0,0,0,0,0,0
4307,M22202,M,302.1,311.3,1738,24.1,66,0,0,1,0,0,0
3261,M15856,M,298.4,309.5,1347,48.8,143,0,0,0,0,0,0
9423,L55841,L,297.6,308.5,1403,36.2,60,0,0,0,0,0,0
7386,H37186,L,300.4,308.3,1417,46.9,190,0,0,0,0,0,0
3821,L55025,L,301.1,311.4,1368,49.8,41,0,0,0,0,0,0
4678,M20257,L,301.3,312.7,1557,41.1,141,0,0,0,0,0,0
2886,M14882,L,298.8,309.5,1654,35.2,169,0,0,0,0,0,0
22,L48639,L,298.4,310.7,1365,44.2,47,0,0,0,0,0,0
5134,M22193,L,302.3,311.3,1657,29.2,237,0,0,0,0,0,0
7548,L57002,M,299.3,309,1587,24,82,0,0,0,0,0,0
7578,L55145,L,301.3,311.1,1803,34.8,17,0,0,0,0,0,0
3293,L51896,L,301.4,312.5,1860,15.2,22,0,0,0,0,0,0
1288,L49769,L,299.1,309.3,1372,38.6,208,0,0,0,0,0,0
5335,M22547,M,301.3,310.6,1652,21.7,194,0,0,0,0,0,0
8830,L56600,L,298,307.6,1471,28,11,0,0,0,0,0,0
2803,L50765,L,300.7,310.3,1361,38,16,0,0,0,0,0,0
8082,L51416,L,298.7,308.8,1656,38.2,164,0,0,0,0,0,0
8170,L55859,L,298.8,310.8,1450,51.4,80,0,0,0,0,0,0
8557,H35402,L,298.7,309.2,1777,40.9,67,0,0,0,0,0,0
4304,L51901,L,303.3,311.2,1669,38.1,47,0,0,0,0,0,0
6831,H37236,M,300.5,311.7,1642,29.5,33,0,0,0,0,0,0
7947,L57148,L,297.9,309.9,1690,45,25,0,0,0,0,0,0
1,L47788,L,297,307.9,1539,37.6,47,0,0,0,0,0,0
8780,L56733,L,298.8,309.3,1672,44.4,45,0,0,0,0,0,0
8124,M22293,L,300.6,311.4,1490,46.1,42,0,0,0,0,0,0
8671,L56862,L,297.4,308.4,1665,32,66,0,0,0,0,0,0
2852,L50747,L,302.5,311.2,1407,39,160,0,0,0,0,0,0
7949,L50748,L,300.9,309.6,1480,44.9,44,0,0,0,0,0,0
7979,L50392,L,300.2,311.1,1646,51.3,126,0,0,0,0,0,0
317,L47435,L,298.9,306.2,1689,22.3,161,0,0,0,0,0,0
8465,L57128,M,298.7,308,1480,20.5,171,0,0,0,0,0,0
8699,H39336,L,298.5,308.3,1947,37.5,9,0,0,0,0,0,0
2940,M20497,M,303.8,311.6,1473,40.6,140,0,0,0,0,0,0
1541,M15281,L,298.5,307.3,1468,56.6,160,0,0,0,0,0,0
5097,L54791,L,301.2,311.1,1445,47,194,0,0,0,0,0,0
885,L49964,L,298.3,308,1453,33.9,210,0,0,0,0,0,0
5475,M20674,L,303.3,313.6,1408,62.8,24,0,0,0,0,0,0
517,L50731,L,298,309.3,2333,19.3,45,0,0,0,0,0,0
7596,L49805,M,301.1,309.7,1847,36.1,52,0,0,0,0,0,0
896,L50923,M,298.3,311.5,1572,22.3,168,0,0,0,0,0,0
1249,L48729,M,299,310.8,1486,25.9,27,0,0,0,0,0,0
6034,L53335,L,300.8,311.3,1265,46.7,138,0,0,0,0,0,0
2544,M18537,L,300.7,310.9,1517,38.4,41,0,0,0,0,0,0
7813,H37186,L,300.6,311.7,1743,35.6,45,0,0,0,0,0,0
8555,L56602,L,297.7,308.2,1376,67.7,157,0,0,0,0,0,0
7448,L47595,M,298.6,307.2,1664,37.4,80,0,0,0,0,0,0
1896,L54715,L,301.1,310.1,1777,23.6,67,0,0,0,0,0,0
7618,L49909,L,297.9,311.1,1409,44.9,27,0,0,0,0,0,0
8164,L52796,L,303.5,312.9,1933,30.9,187,0,0,0,0,0,0
7341,L49165,L,298.2,308.3,1471,37.9,150,0,0,0,0,0,0
8427,M23505,M,296.8,309.5,1476,42.2,64,0,0,0,0,0,0
3053,L49385,L,301.9,309.1,1695,14,89,0,0,0,0,0,0
1,M15360,M,296.1,307.7,1502,38.7,81,0,0,0,0,0,0
3486,L51780,M,301.2,312.7,2078,25.6,56,0,0,0,0,0,0
8949,M23377,L,299,309.4,1416,39.8,189,0,0,0,0,0,0
8977,H38316,L,297.4,307.7,1668,40.5,183,0,0,0,0,0,0
3336,L49753,L,300.6,311.1,1540,39.8,98,0,0,0,0,0,0
3224,M15310,L,297.9,307.8,1430,47.6,154,0,0,0,0,0,0
8328,L54265,M,298.3,311.4,1347,35.1,220,0,0,0,0,0,0
8446,M19205,M,299,307.6,1410,43.2,74,0,0,0,0,0,0
3165,H31814,L,302.5,309.8,1790,32.4,69,0,0,0,0,0,0
5532,M20650,L,303.7,313.6,1481,47.8,176,0,0,0,0,0,0
2817,L48576,L,298.9,309.5,1524,34.1,132,0,0,0,0,0,0
9767,L56541,L,298.1,309.7,1413,46.2,72,0,0,0,0,0,0
7173,H36867,L,300.7,311.3,1472,42.7,81,0,0,0,0,0,0
8800,L48656,L,298.5,307.8,1740,28.9,154,0,0,0,0,0,0
6893,L49574,L,299.9,309.3,1429,41.8,145,0,0,0,0,0,0
8111,L56763,L,299,309.2,1408,55.9,42,0,0,0,0,0,0
5517,L54914,L,303.1,311.3,1681,34.4,229,0,0,0,0,0,0
4849,L53050,L,303.4,312.3,1789,46.8,157,0,0,0,0,0,0
8840,M23325,H,298.9,308.5,1499,45.2,52,0,0,0,0,0,0
82,L48938,M,297.8,307.9,1451,44.3,58,0,0,0,0,0,0
8027,H33435,M,301.5,309.6,1596,45.5,183,0,0,0,0,0,0
1146,M17227,L,299.4,309.3,1811,25.1,144,0,0,0,0,0,0
8218,L53846,L,300.6,309.4,1379,30.2,93,0,0,0,0,0,0
4805,L51820,L,303.7,312.5,1371,50.1,29,0,0,0,0,0,0
77,L47660,L,297.8,308.3,1313,61.8,64,0,0,0,0,0,0
2678,L47441,L,302.6,309.9,1608,28.3,60,0,0,0,0,0,0
7752,L57001,L,297.8,310.6,1788,45.4,46,0,0,0,0,0,0
7705,L56648,L,299.2,309.3,1639,51.8,97,0,0,0,0,0,0
2728,L54978,L,303.1,312.1,1642,32.6,114,0,0,0,0,0,0
4263,M17681,H,302.5,309.5,1507,47.5,25,0,0,0,0,0,0
7782,L53038,L,297.3,308.8,1257,64.4,171,0,0,0,0,0,0
4852,L52892,L,303.9,313.1,1961,40.2,172,0,0,0,0,0,0
8133,L56878,L,298.8,312.3,1722,41,64,0,0,0,0,0,0
4806,L51244,L,300,311.4,1407,56.8,5,0,0,0,0,0,0
7623,L48683,M,300.7,310.4,1434,52.4,112,0,0,0,0,0,0
5836,L52416,L,302.1,311,1553,45.3,213,0,0,0,0,0,0
4019,L55251,L,301,311.4,1393,50.6,130,0,0,0,0,0,0
2386,H34028,L,298.6,310.9,1393,51.5,66,0,0,0,0,0,0
4963,L54767,H,300.5,312.2,1603,37.8,89,0,0,0,0,0,0
1,L47940,H,298.1,307.8,1448,35.2,131,0,0,0,0,0,0
8656,L56440,L,302,312.7,1498,31.7,31,0,0,0,0,0,0
1204,M15506,H,297.3,308.3,1446,52.6,155,0,0,0,0,0,0
6665,M18364,M,302.7,309.8,1711,19.6,38,0,0,0,0,0,0
7275,L51585,M,300.5,309.2,1343,57,61,0,0,0,0,0,0
266,L47825,L,298,307.9,1545,52,100,0,0,0,0,0,0
6784,L54715,L,301.2,311.2,1465,40.6,33,0,0,0,0,0,1
3844,L50762,L,300.1,310.7,1462,24.3,43,0,0,0,0,0,0
2219,L48578,L,299.1,309.4,1396,48.1,98,0,0,0,0,0,0
3240,L54101,H,301.3,311.2,1564,12.8,75,0,0,0,0,0,1
1145,L47339,L,301.3,308,1832,29.9,111,0,0,0,0,0,0
8260,M22547,L,301.9,311.3,1388,51.2,200,0,0,0,0,0,0
9422,M15190,M,300.1,309.5,1443,48,47,0,0,0,0,0,0
9536,L55837,L,298.7,309.3,1359,61.1,45,0,0,0,0,0,0
5390,L55299,L,302.9,310.3,1523,52.7,175,0,0,0,0,0,0
7450,L55125,L,302.7,310.6,1484,28,107,0,0,0,0,0,0
130,M15032,L,297.9,308,1277,57.1,212,1,0,0,0,1,0
6629,L55278,L,300.6,310.6,1447,34.3,129,0,0,0,0,0,0
4830,L54892,L,303.1,311.6,1337,55.5,159,0,0,0,0,0,0
9497,L56991,L,298.2,308.6,1382,52.4,82,0,0,0,0,0,0
5408,H34092,M,303.7,313.4,1697,38.7,162,0,0,0,0,0,0
7977,L54863,L,301.1,310.6,1787,17.9,85,0,0,0,0,0,0
1245,L51252,L,298.6,310.3,2481,35.1,117,0,0,0,0,0,0
7593,M20698,L,298.3,311.2,1418,44.2,63,0,0,0,0,0,0
8405,L55707,L,302.5,310.5,1615,37,67,0,0,0,0,0,0
5146,L53070,L,300.6,311.4,1514,42.6,176,0,0,0,0,0,0
7047,L50944,M,302,310.5,1352,57.7,50,0,0,0,0,0,0
1299,L49716,L,299.3,308.2,1415,64,115,0,0,0,0,0,0
4044,L50599,M,303.1,311,1617,36.8,24,0,0,0,0,0,0
8473,L50807,L,300.1,309.4,1363,60.1,28,0,0,0,0,0,0
529,M16367,L,297.8,308.1,1952,23.8,75,0,0,0,0,0,0
3413,L51585,L,300,310.6,1725,22.5,25,0,0,0,0,0,0
4353,L51631,L,299.2,311.7,1612,26.1,45,0,0,0,0,0,0
6888,M16764,L,298.8,311.8,1312,57.5,120,0,0,0,0,0,0
258,M15220,L,297.7,308.3,1426,52.7,20,0,0,0,0,0,0
2931,M18575,L,301.4,311,1655,20.5,184,0,0,0,0,0,0
893,H29691,H,298.6,309.4,1450,53.5,55,0,0,0,0,0,0
9922,L56594,L,299,308.5,1533,36,30,0,0,0,0,0,0
7874,H37181,L,300.2,311.3,1496,35.1,47,0,0,0,0,0,0
7524,H31904,M,300.7,309.2,1418,28.8,166,0,0,0,0,0,0
853,L49196,L,298.9,307.6,1530,45.3,60,0,0,0,0,0,0
3319,M19723,L,302.8,310.7,1453,39.3,26,0,0,0,0,0,0
6424,H36877,L,301.4,310.7,1351,45.8,75,0,0,0,0,0,0
7865,M19751,L,300.6,311.5,1396,43,39,0,0,0,0,0,0
1625,M16026,M,298.8,309.5,1633,41.9,66,0,0,0,0,0,0
3041,H30620,L,298.7,307.8,1626,34.4,226,0,0,0,0,0,0
2961,L53721,L,301.1,311.5,1867,25.8,147,0,0,0,0,0,0
2417,L55236,L,302.8,310.5,1419,46.9,78,0,0,0,0,0,0
2620,L47713,L,299.1,308.7,1453,39.4,62,0,0,0,0,0,0
4312,L51813,M,303.5,313.3,1428,46.4,187,0,0,0,0,0,0
6491,M16894,L,297.4,309.4,1421,44.3,61,0,0,0,0,0,0
7166,L48703,M,301.7,310.8,1755,26.5,136,0,0,0,0,0,0
8564,M24784,L,297.9,307.4,1399,60.2,119,0,0,0,0,0,0
4748,L54101,L,302.3,310.9,1417,46.3,146,0,0,0,0,0,0
1,L47664,L,297.4,307.7,1575,37.9,197,0,0,0,0,0,0
2591,L47664,M,297.4,310.8,1542,48.5,118,0,0,0,0,0,0
3506,L49489,L,299.3,309.7,1714,26.8,132,0,0,0,0,0,0
1054,L47898,L,298.8,309,1479,53.1,204,0,0,0,0,0,0
9228,L56843,L,298.5,309.6,1383,38.5,131,0,0,0,0,0,0
142,L47682,L,297.4,308.5,1354,50.5,34,0,0,0,0,0,0
746,L51297,L,303.6,312,1397,33.7,153,0,0,0,0,0,0
8140,L53066,L,300.8,311.7,1733,44.8,182,0,0,0,0,0,0
2490,M18688,L,299.9,311.4,1971,22.9,81,0,0,0,0,0,0
9895,L56869,L,299,308.4,1371,59.3,206,0,0,0,0,0,0
3261,M22956,L,301.6,312.2,1521,37.7,146,0,0,0,0,0,0
7846,L53656,L,300.3,311.7,1340,66.9,16,0,0,0,0,0,0
888,H37956,L,298.6,309.2,1460,46,211,0,0,0,0,0,0
2094,L50923,L,302.3,310.5,1677,40.9,84,0,0,0,0,0,0
683,L55717,L,298.8,307.9,1345,63,210,1,0,0,0,1,0
3898,L49745,L,302.5,308.9,1385,25.2,58,0,0,0,0,0,0
2850,L54658,L,302.6,311.2,1671,34.6,65,0,0,0,0,0,0
2196,M18667,L,303,308.1,1589,38.6,76,0,0,0,0,0,0
5574,M19136,L,298.8,311,1435,33.4,86,0,0,0,0,0,0
477,H29978,L,297.7,308,1405,29.7,164,0,0,0,0,0,0
1705,L53850,M,301.9,311.5,1499,51.3,66,0,0,0,0,0,0
7005,L53663,L,302.3,309.7,1446,44.5,47,0,0,0,0,0,0
3778,L48150,L,302.4,311.4,1551,34,121,0,0,0,0,0,0
2081,L48703,L,298.2,308.5,1327,59.2,118,0,0,0,0,0,0
1146,M15569,L,298.3,308.4,1357,56.4,91,0,0,0,0,0,0
7005,H31497,L,300.7,309.2,1415,38,16,0,0,0,0,0,0
345,L50731,L,298.6,309.1,1403,53.1,197,0,0,0,0,0,0
1,L47402,L,298.2,308.5,1392,53.7,166,0,0,0,0,0,0
4383,L55220,L,301.5,311,1525,37,49,0,0,0,0,0,0
2560,L47784,L,303.5,308.1,1448,49,147,0,0,0,0,0,0
2024,H33333,L,300.5,309.3,1416,43.6,160,0,0,0,0,0,0
7546,M20548,L,298.9,310.7,1701,32.6,52,0,0,0,0,0,0
8273,L47309,L,298.3,311,1448,40.7,98,0,0,0,0,0,0
2879,M16340,L,299.2,308.3,1720,34.5,195,0,0,0,0,0,0
3583,M17234,H,301.9,311.9,1562,22.5,178,0,0,0,0,0,0
8005,L53593,L,300,309.5,1584,40.5,15,0,0,0,0,0,0
3698,L54221,L,300.7,310.8,1612,40.6,55,0,0,0,0,0,0
3096,L54971,L,300,311.8,1617,46.2,174,0,0,0,0,0,0
602,M15570,L,297.3,307.7,1806,34.2,217,0,1,0,0,0,0
6921,H37683,L,297.8,307.9,1424,50.4,4,0,0,0,0,0,0
7817,L55348,L,300.3,311.2,1500,46.4,76,0,0,0,0,0,0
8034,H39207,L,302.6,311.6,1631,36.3,94,0,0,0,0,0,0
4450,M19457,L,303.9,306.4,1428,59.5,96,0,0,0,0,0,0
3267,L55032,L,300.6,310.9,1869,39,74,0,0,0,0,0,0
5363,L54764,M,302.8,310.8,1781,29,217,0,0,0,0,0,0
8163,L55725,L,300.1,309.3,1420,59.3,113,0,0,0,0,0,0
7043,M20744,L,303.3,312.7,2023,26.9,99,0,0,0,0,0,0
8347,L53585,L,298.9,311.2,1546,38.2,127,0,0,0,0,0,1
4797,M19312,L,302.9,310.3,1370,51.2,57,0,0,0,0,0,0
3874,L54912,L,301.8,313.1,1386,29.7,26,0,0,0,0,0,0
6606,M21003,M,302.5,310.9,1615,51.1,49,0,0,0,0,0,0
4118,M21522,L,301.1,311.5,1417,42.9,81,0,0,0,0,0,0
4206,M18926,M,301.8,311.2,1626,15.5,62,0,0,0,0,0,0
9646,L56589,L,299.1,309.1,1357,57.3,42,0,0,0,0,0,0
7828,M22358,L,302.3,311.1,1874,38.2,176,0,0,0,0,0,0
1645,M17432,L,297.8,308.1,1492,36.5,60,0,0,0,0,0,0
3281,L55117,L,302.9,310.8,1607,39.8,148,0,0,0,0,0,0
4503,L51329,M,302,311.2,1399,45,76,0,0,0,0,0,0
8979,M23389,L,298.4,309,1497,44.2,50,0,0,0,0,0,0
4557,L49387,M,301.6,308.9,1320,56.9,28,0,0,0,0,0,0
2895,L52125,L,298.5,311.1,1444,43.6,44,0,0,0,0,0,0
3900,M18986,L,304.3,310.5,1377,38.4,59,0,0,1,0,0,0
840,L47648,L,297.2,308.4,1475,36,170,0,0,0,0,0,0
7614,L53718,L,302.7,309.5,1516,36.1,205,0,0,0,0,0,1
7896,M24312,L,298.7,307.6,1550,49.9,38,0,0,0,0,0,0
8803,L56733,M,299,309.1,1835,21.9,73,0,0,0,0,0,0
4546,L53864,L,303.8,310.9,1433,44.7,13,0,0,0,0,0,0
4099,L55112,L,301.3,312,1368,38.3,16,0,0,0,0,0,0
7288,L54960,L,300.9,312.8,1363,58.1,25,0,0,0,0,0,0
5371,L53605,M,301.1,310.8,1466,40.2,16,0,0,0,0,0,0
257,L49212,M,298.1,307.8,2142,29.9,170,0,0,0,0,0,0
4899,M19806,L,303.8,312.7,1690,43.4,49,0,0,0,0,0,0
4645,M18563,M,300.5,310.7,1614,24,89,0,0,0,0,0,0
3470,L51696,L,302.9,311.3,1691,32.6,41,0,0,0,0,0,0
2092,L54511,L,301.6,312.7,1311,56.3,212,0,0,0,0,0,0
8762,H39163,L,299,307.9,1496,22.3,59,0,0,0,0,0,0
3002,L49999,M,301.5,311.5,1416,51.5,22,0,0,0,0,0,0
2255,L50643,L,301.3,311.1,1413,39,106,0,0,0,0,0,0
6857,M21259,M,301.7,309.1,1662,46.5,187,1,0,0,0,0,0
5160,M20749,H,300.9,309.3,1640,36.3,83,0,0,0,0,0,0
8935,M23393,L,297.9,307.4,1614,53.2,84,0,0,0,0,0,0
2490,L55257,M,300.8,311.1,1441,23.2,39,0,0,0,0,0,0
7120,H32628,M,300.7,309.7,1784,37.3,192,0,0,0,0,0,0
4493,M21835,L,304.1,309.3,1432,41.6,143,0,0,0,0,0,0
3794,L53308,L,303.9,313,1374,50.5,46,0,0,0,0,0,0
2796,M22067,L,300.8,310.4,1387,54.6,146,0,0,0,0,0,0
1064,M17259,L,302.6,309.5,1376,59.2,51,0,0,0,0,0,0
4556,L53631,L,302.5,311.3,1479,41.4,206,0,0,0,0,0,0
7406,L50996,L,298.4,310.8,1571,19.2,157,0,0,0,0,0,0
8672,L55874,M,298.3,308.6,1417,46.2,171,0,0,0,0,0,0
7957,L54873,L,300.5,311.9,1557,53.6,225,0,0,0,0,0,0
8388,L56873,L,299.2,309.5,1407,55.4,216,0,0,0,0,0,0
4842,M22723,M,300.3,310.3,1902,18.4,67,0,0,0,0,0,0
1350,L48906,L,299.7,307.4,1690,23,65,0,0,0,0,0,0
7031,L49553,L,298.6,309.5,1858,27.9,117,0,0,0,0,0,0
3509,M21274,L,300.9,311.5,1851,21.6,48,0,0,0,0,0,0
7343,H33783,M,301.3,311.3,1594,54.6,81,0,0,0,0,0,0
1122,L51244,L,298.6,307.7,1364,63.3,56,0,0,0,0,0,0
1547,L49747,L,301,309,1395,53.1,88,0,0,0,0,0,0
1779,M18457,L,299.3,309.2,1435,41.1,53,0,0,0,0,0,0
3770,H34092,L,304.1,308.8,1425,42.4,213,0,0,0,0,0,0
8213,L50321,L,302.6,310.6,1392,42.3,40,0,0,0,0,0,0
352,L47502,L,296.4,308.1,1377,59.3,43,0,0,0,0,0,0
1782,M24807,M,298.8,309.4,1278,49.9,112,0,0,0,0,0,0
373,L51537,L,303.7,309.3,1316,52.4,66,0,0,0,0,0,0
8936,M21380,L,300.5,310.7,1323,65.7,56,1,0,0,0,0,0
6816,M21615,M,300.8,310.8,1416,61.6,191,0,0,0,0,0,0
1,L47660,L,296.2,305.7,2676,25.4,214,0,0,0,0,0,0
4292,L52441,L,302.8,311.2,1455,53.1,169,0,0,0,0,0,0
8869,H39210,L,298.4,311.5,1647,39.3,112,0,0,0,0,0,0
2463,L54788,L,300.9,309.9,1705,40.6,140,0,0,0,0,0,0
7739,M23393,L,298.8,310.1,1681,16.5,55,0,0,0,0,0,0
6820,L55228,L,300.7,312.9,1516,38.3,43,0,0,0,0,0,0
3568,L50756,L,301.6,310.9,1472,33.1,97,1,0,0,0,0,0
8032,M18936,L,300.9,311.2,1488,37.9,178,0,0,0,0,0,0
8921,L48657,L,298.9,308.1,1313,67.6,157,0,0,0,0,0,0
7944,L55711,L,299.2,309.8,1834,41.5,195,0,0,0,0,0,0
6090,M21259,L,303.2,311.1,1416,41.8,16,0,0,0,0,0,0
4955,L55348,H,301,311.5,1320,34.1,99,0,0,0,0,0,0
9672,L55868,L,298.7,308.4,1850,52.9,36,0,0,0,0,0,0
807,M15312,H,298.9,309.2,1469,60.4,44,0,0,0,0,0,0
2980,L54192,L,301,311.2,1395,43.6,134,0,0,0,0,0,0
7234,L53585,L,302,311.4,1778,28.3,72,0,0,0,0,0,0
463,M15356,M,296.7,309.4,1468,33.3,51,0,0,0,0,0,0
8882,M16639,L,297.5,308.2,1376,33.5,91,0,0,0,0,0,0
8157,L52680,L,298,307.9,1346,63.5,94,0,0,0,0,0,0
3673,L54618,L,301.3,311.3,1476,40.1,71,0,0,0,0,0,0
3654,L55251,L,300.9,311.1,1337,41.7,122,0,0,0,0,0,0
235,L56593,L,298.7,308.4,1520,37.5,128,0,0,0,0,0,0
517,L47596,L,296.8,307.9,1457,45.3,198,0,0,0,0,0,0
459,M16843,M,298.8,307.5,1439,47.1,140,0,0,0,0,0,0
2907,M18692,L,297.2,307.9,1722,21.8,194,0,0,0,0,0,0
2580,M15645,L,298.8,308.9,1449,35.9,57,0,0,0,0,0,0
2455,L48706,L,298.7,308.4,2029,16.3,42,0,0,0,0,0,0
3888,L53709,L,301.8,311.3,1348,50.5,84,0,0,0,0,0,0
9168,M23777,L,298.2,309.1,1736,34.5,54,0,0,0,0,0,0
3968,L54097,L,301.9,310.4,1773,29.8,39,0,0,0,0,0,0
5210,L53837,L,302,309.5,1445,35.7,54,0,0,0,0,0,0
6753,H36081,L,302.6,311,1626,31,56,0,0,0,0,0,0
7447,M15227,L,298.8,309.4,1872,15.2,70,0,0,0,0,0,0
4619,L50731,H,301,309.1,1438,45.5,110,0,0,0,0,0,0
3564,L47503,M,297.6,309.3,1509,40.8,45,0,0,0,0,0,0
2398,L47634,L,299.2,310,1587,49.4,119,0,0,0,0,0,0
2991,M16026,L,303.4,308.3,1724,16.4,76,0,0,0,0,0,0
2123,L54998,M,300.5,311.2,1717,30.8,79,0,0,0,0,0,0
706,L51000,L,299.5,308.1,1472,37.8,58,0,0,0,0,0,0
5644,M19477,L,303.9,311.1,1523,16.8,54,0,0,0,0,0,0
7773,L51419,L,300.8,311.3,1474,26.4,58,0,0,0,0,0,0
748,L50747,M,300.9,310.4,1654,56.7,85,0,0,0,0,0,0
7553,M23821,L,299.4,309.6,1475,48.9,36,0,0,0,0,0,0
8841,L56000,L,298.7,309.2,1342,69.8,64,0,0,0,0,0,0
3275,L51597,M,299.2,310.1,1469,45.9,151,0,0,0,0,0,0
82,L47586,M,297.4,308.6,1745,41.3,117,0,0,0,0,0,0
2669,L48132,L,300.8,307.6,1457,29.2,42,0,0,0,0,0,0
7752,H37078,L,302.8,311.5,1492,39.5,79,0,0,0,0,0,0
7961,H39163,L,298.2,309.1,1441,21.2,84,0,0,0,0,0,0
9180,L56642,H,297.9,309.1,1621,39.1,71,0,0,0,0,0,0
9035,L56098,L,297.7,308.2,1368,66.4,166,0,0,0,0,0,0
3354,M16392,L,303.6,311.1,1651,15.1,170,0,0,0,0,0,0
7361,L57057,L,298.1,309.5,1368,28.3,74,0,0,0,0,0,0
5956,M22570,L,301.1,312.1,1531,38.7,207,0,0,0,0,0,0
4992,L54158,L,302.4,311.1,1487,29.2,120,0,0,0,0,0,0
3637,L53592,L,302.6,310.8,1808,13.9,172,0,0,0,0,0,0
8156,H39410,M,297.7,308.9,1558,46.8,43,0,0,0,0,0,0
4873,M21372,M,303.3,310.6,1390,44.9,211,0,0,0,0,0,0
6840,L49597,L,302.2,309.6,1697,41.9,75,0,0,0,0,0,0
6863,L54861,L,301.1,312.1,1531,48.9,68,0,0,0,0,0,0
5146,H33979,L,302.1,312.6,1404,46.4,82,0,0,0,0,0,0
1479,M18914,H,298.9,309.2,1311,46.2,77,0,0,0,0,0,0
9341,L57125,M,298.4,307.8,1702,31.7,78,0,0,0,0,0,0
5588,M21597,L,299.7,309.2,1453,43.1,183,0,0,0,0,0,0
3115,L50748,L,300.4,310.9,1606,44.2,51,0,0,0,0,0,0
4384,H33772,L,304.5,313.3,1790,32,65,0,0,0,0,0,0
8492,L56862,L,303.9,311.1,1397,61.6,82,0,0,0,0,0,0
8883,L57117,L,297.1,307.7,1405,44.7,90,0,0,0,0,0,0
8740,M20616,L,300.8,309.8,1379,45.4,29,0,0,0,0,0,0
3191,L47628,L,299.2,307.5,1503,27.3,79,0,0,0,1,0,0
7212,L50092,L,300.8,311.9,1633,30.3,55,0,0,0,0,0,0
1428,L50725,M,300.9,310.1,1436,41.9,34,0,0,0,0,0,0
7802,M16772,L,300.1,311.2,1358,60.1,76,0,0,0,0,0,0
111,M15356,L,296.8,308,2480,36.4,208,0,0,0,0,0,0
716,L48162,L,296,308.1,1430,35.6,185,0,0,0,0,0,0
1,M15074,L,296.8,307.4,1419,51.3,216,0,0,0,0,0,0
7457,L50996,L,299.8,308.8,1311,62.9,82,0,0,0,0,0,0
6221,L51652,H,304,309.5,1572,23.3,63,0,0,0,0,0,0
7805,L49813,L,298.3,310.4,2052,15.5,77,0,0,0,0,0,0
6731,L54188,H,300.8,311.4,1700,32.4,80,0,0,0,0,0,0
4910,H37209,L,300.4,311.3,1416,46.2,172,0,0,0,0,0,0
3096,M15216,L,302.3,309.3,1230,68.5,33,1,0,1,0,1,0
8842,L56865,M,297.8,308.7,1400,58,60,0,0,0,0,0,0
8833,L57002,L,299.1,308.4,1423,34.9,199,0,0,0,0,0,0
6977,L53857,L,300.8,311.5,1541,30.2,70,0,0,0,0,0,0
2901,L51417,L,299,312.9,1610,30.6,228,0,0,0,0,0,0
3062,M18586,L,299.1,309.2,1334,56.6,65,0,0,0,0,0,0
8401,M19753,H,299.2,309.5,1325,62.4,11,0,0,0,0,0,0
4857,H37528,L,300.8,311.7,1573,38.1,173,0,0,0,0,0,0
1385,L51251,L,298.3,307.8,2177,41.1,199,0,0,0,0,0,0
3778,L54868,L,301.5,310.9,1542,38.4,41,0,0,0,0,0,0
